question,horizon,condition,fresh_probability,authors_panel_median,fresh_paired_multiplier,authors_panel_paired_multiplier
ladder:bio:1k,12mo,unconditional,0.032,0.00759375,1.0,1.0
ladder:bio:1k,12mo,sq,0.034,0.0077275,1.0624999999999998,1.0269493658404005
ladder:bio:1k,12mo,p1,0.036,0.007688749999999999,1.1249999999999993,1.0118053172424033
ladder:bio:1k,12mo,p2a,0.028,0.0067325,0.8749999999999999,0.8755950357709132
ladder:bio:1k,12mo,p2b,0.023,0.006275,0.7187499999999997,0.8102602909747183
ladder:bio:1k,12mo,p3a,0.021,0.00610375,0.65625,0.8091735937126873
ladder:bio:1k,12mo,p3b,0.0155,0.00546,0.484375,0.6975211210319828
ladder:bio:1k,12mo,p4,0.0215,0.006325,0.6718749999999999,0.8332380897952963
ladder:bio:1k,12mo,p5,0.0098,0.00464,0.3062500000000001,0.5822370651203854
ladder:bio:1k,12mo,eci_p10,0.019,0.0047550000000000005,0.5937499999999999,0.6251856867020732
ladder:bio:1k,12mo,eci_p25,0.024,0.00594,0.7499999999999998,0.7992853951231328
ladder:bio:1k,12mo,eci_p50,0.029,0.007125,0.9062499999999997,0.9916316520429014
ladder:bio:1k,12mo,eci_p75,0.039,0.0087825,1.2187499999999998,1.1649034294738778
ladder:bio:1k,12mo,eci_p90,0.055,0.011425,1.7187499999999998,1.5065076227458343
ladder:bio:1k,2028,unconditional,0.095,0.02515,1.0,1.0
ladder:bio:1k,2028,sq,0.11,0.02605,1.1578947368421053,1.0564090116995406
ladder:bio:1k,2028,p1,0.12,0.02565,1.263157894736842,1.0198039027185568
ladder:bio:1k,2028,p2a,0.081,0.022,0.8526315789473684,0.8544545585299388
ladder:bio:1k,2028,p2b,0.063,0.02015,0.6631578947368421,0.7932078819334518
ladder:bio:1k,2028,p3a,0.059,0.019549999999999998,0.6210526315789473,0.783037769298613
ladder:bio:1k,2028,p3b,0.044,0.017,0.46315789473684205,0.6660830779014482
ladder:bio:1k,2028,p4,0.061,0.0204,0.6421052631578945,0.8228901191217137
ladder:bio:1k,2028,p5,0.027,0.0138,0.28421052631578936,0.5399588461684423
ladder:bio:1k,2028,eci_p10,0.058,0.0145,0.6105263157894736,0.5850925852660699
ladder:bio:1k,2028,eci_p25,0.074,0.01895,0.7789473684210523,0.7803845206050668
ladder:bio:1k,2028,eci_p50,0.087,0.0235,0.9157894736842102,0.9899494936611665
ladder:bio:1k,2028,eci_p75,0.12,0.0303,1.263157894736842,1.2336035739968405
ladder:bio:1k,2028,eci_p90,0.16,0.04105,1.6842105263157892,1.6312172035683632
ladder:bio:1k,2030,unconditional,0.18,0.054625,1.0,1.0
ladder:bio:1k,2030,sq,0.225,0.05655,1.25,1.083380951334426
ladder:bio:1k,2030,p1,0.24,0.055725,1.3333333333333333,1.0282298000637455
ladder:bio:1k,2030,p2a,0.155,0.04685,0.861111111111111,0.8319941620674303
ladder:bio:1k,2030,p2b,0.12,0.04245,0.6666666666666666,0.7534269532695543
ladder:bio:1k,2030,p3a,0.115,0.040875,0.6388888888888888,0.763450812336422
ladder:bio:1k,2030,p3b,0.085,0.0347,0.4722222222222222,0.6300510183423923
ladder:bio:1k,2030,p4,0.12,0.043,0.6666666666666666,0.8099823631236845
ladder:bio:1k,2030,p5,0.053,0.027,0.2944444444444444,0.49551560448255744
ladder:bio:1k,2030,eci_p10,0.12,0.02985,0.6666666666666666,0.5759140722655944
ladder:bio:1k,2030,eci_p25,0.145,0.04015,0.8055555555555556,0.7874205076708514
ladder:bio:1k,2030,eci_p50,0.165,0.0505,0.9166666666666667,0.9909591313469994
ladder:bio:1k,2030,eci_p75,0.22,0.06609999999999999,1.222222222222222,1.2457161376702857
ladder:bio:1k,2030,eci_p90,0.285,0.09204999999999999,1.583333333333333,1.7016615920661322
ladder:bio:1k,2050,unconditional,0.51,0.2415,1.0,1.0
ladder:bio:1k,2050,sq,0.63,0.2885,1.2352941176470589,1.1384919943346201
ladder:bio:1k,2050,p1,0.65,0.2855,1.2745098039215688,1.1315578997220073
ladder:bio:1k,2050,p2a,0.47,0.21800000000000003,0.9215686274509804,0.8697290218387399
ladder:bio:1k,2050,p2b,0.38,0.1905,0.7450980392156863,0.7535629654230248
ladder:bio:1k,2050,p3a,0.39,0.196,0.7647058823529412,0.8071112509614591
ladder:bio:1k,2050,p3b,0.29,0.16,0.5686274509803921,0.656832224718437
ladder:bio:1k,2050,p4,0.39,0.1995,0.7647058823529412,0.8154753215150046
ladder:bio:1k,2050,p5,0.19,0.123,0.37254901960784315,0.5037360419902471
ladder:bio:1k,2050,eci_p10,0.42,0.173,0.823529411764706,0.7075876427050175
ladder:bio:1k,2050,eci_p25,0.465,0.20450000000000002,0.911764705882353,0.8451542547285166
ladder:bio:1k,2050,eci_p50,0.5,0.235,0.9803921568627452,0.9937303457175896
ladder:bio:1k,2050,eci_p75,0.56,0.27,1.0980392156862746,1.1309604009740697
ladder:bio:1k,2050,eci_p90,0.625,0.3325,1.2254901960784315,1.3426544933211129
ladder:bio:1k,2100,unconditional,0.68,0.47624999999999995,1.0,1.0
ladder:bio:1k,2100,sq,0.77,0.545,1.1323529411764706,1.1153840740538936
ladder:bio:1k,2100,p1,0.79,0.57125,1.161764705882353,1.1081025026876283
ladder:bio:1k,2100,p2a,0.65,0.41375,0.9558823529411764,0.9296255227130302
ladder:bio:1k,2100,p2b,0.56,0.35625,0.823529411764706,0.8633192903233051
ladder:bio:1k,2100,p3a,0.58,0.3825,0.8529411764705881,0.8880154438811461
ladder:bio:1k,2100,p3b,0.48,0.31825000000000003,0.7058823529411764,0.7811556065424181
ladder:bio:1k,2100,p4,0.57,0.3875,0.838235294117647,0.8976158898517149
ladder:bio:1k,2100,p5,0.37,0.28275,0.5441176470588235,0.6948792289723035
ladder:bio:1k,2100,eci_p10,0.61,0.345,0.8970588235294117,0.7638071487909875
ladder:bio:1k,2100,eci_p25,0.645,0.4075,0.9485294117647058,0.8769148144698747
ladder:bio:1k,2100,eci_p50,0.68,0.46499999999999997,1.0,0.9956803253779938
ladder:bio:1k,2100,eci_p75,0.73,0.5435,1.0735294117647058,1.084585879777275
ladder:bio:1k,2100,eci_p90,0.78,0.58275,1.1470588235294117,1.237179148263484
ladder:bio:10k,6mo,unconditional,0.01,0.0018625,1.0,1.0
ladder:bio:10k,6mo,sq,0.01,0.001805,1.0,1.0187782344107528
ladder:bio:10k,6mo,p1,0.0107,0.0018425,1.0699999999999992,1.0090499582190258
ladder:bio:10k,6mo,p2a,0.0085,0.0016350000000000002,0.8499999999999999,0.8763560920082656
ladder:bio:10k,6mo,p2b,0.007,0.00155,0.7,0.81293884469706
ladder:bio:10k,6mo,p3a,0.0062,0.0014824999999999999,0.6199999999999998,0.8138795979750318
ladder:bio:10k,6mo,p3b,0.0047,0.00135,0.4699999999999997,0.7099295739719538
ladder:bio:10k,6mo,p4,0.0063,0.0015,0.6299999999999997,0.8378544026261361
ladder:bio:10k,6mo,p5,0.0029,0.00115,0.28999999999999976,0.5830951894845298
ladder:bio:10k,6mo,eci_p10,0.0058,0.00125,0.5799999999999996,0.632527397897442
ladder:bio:10k,6mo,eci_p25,0.0074,0.0015,0.74,0.8122919314003932
ladder:bio:10k,6mo,eci_p50,0.009,0.00173,0.8999999999999996,0.9899494936611665
ladder:bio:10k,6mo,eci_p75,0.013,0.002125,1.2999999999999992,1.1545365067656133
ladder:bio:10k,6mo,eci_p90,0.0185,0.0027,1.8499999999999992,1.480305491385507
ladder:bio:10k,12mo,unconditional,0.023,0.004656250000000001,1.0,1.0
ladder:bio:10k,12mo,sq,0.024,0.0045125,1.0434782608695654,1.0363783093060177
ladder:bio:10k,12mo,p1,0.026,0.00460625,1.1304347826086958,1.0158740079360233
ladder:bio:10k,12mo,p2a,0.0195,0.0040875,0.847826086956522,0.8763560920082651
ladder:bio:10k,12mo,p2b,0.0155,0.00381,0.6739130434782611,0.8017372441739571
ladder:bio:10k,12mo,p3a,0.014,0.00369625,0.608695652173913,0.8195933951254933
ladder:bio:10k,12mo,p3b,0.0105,0.0032849999999999997,0.45652173913043476,0.6914332939626207
ladder:bio:10k,12mo,p4,0.0145,0.00375,0.6304347826086957,0.8378544026261361
ladder:bio:10k,12mo,p5,0.0064,0.0027800000000000004,0.27826086956521734,0.5699122739509999
ladder:bio:10k,12mo,eci_p10,0.013,0.002825,0.5652173913043478,0.6096993794759292
ladder:bio:10k,12mo,eci_p25,0.017,0.0036,0.7391304347826091,0.784856674813943
ladder:bio:10k,12mo,eci_p50,0.0205,0.004325,0.891304347826087,0.9899494936611665
ladder:bio:10k,12mo,eci_p75,0.029,0.0053124999999999995,1.2608695652173916,1.1796185824239966
ladder:bio:10k,12mo,eci_p90,0.041,0.00675,1.7826086956521743,1.5424430086011631
ladder:bio:10k,2028,unconditional,0.066,0.0172,1.0,1.0
ladder:bio:10k,2028,sq,0.077,0.01805,1.166666666666667,1.0702591020190135
ladder:bio:10k,2028,p1,0.084,0.017599999999999998,1.272727272727273,1.02469507659596
ladder:bio:10k,2028,p2a,0.056,0.014849999999999999,0.8484848484848487,0.8579044235810885
ladder:bio:10k,2028,p2b,0.043,0.0134,0.6515151515151515,0.7801894976054938
ladder:bio:10k,2028,p3a,0.04,0.0129,0.6060606060606063,0.7862453931068967
ladder:bio:10k,2028,p3b,0.029,0.01105,0.4393939393939394,0.652791209833867
ladder:bio:10k,2028,p4,0.042,0.013600000000000001,0.6363636363636364,0.8223580286424688
ladder:bio:10k,2028,p5,0.018,0.00875,0.27272727272727276,0.5267826876426369
ladder:bio:10k,2028,eci_p10,0.038,0.00936,0.5757575757575759,0.557592226370751
ladder:bio:10k,2028,eci_p25,0.05,0.012650000000000002,0.7575757575757578,0.7631424268354918
ladder:bio:10k,2028,eci_p50,0.06,0.016,0.9090909090909092,0.9899494936611665
ladder:bio:10k,2028,eci_p75,0.085,0.0211,1.287878787878788,1.2642438451501357
ladder:bio:10k,2028,eci_p90,0.115,0.028749999999999998,1.7424242424242424,1.7245037093257474
ladder:bio:10k,2030,unconditional,0.13,0.038,1.0,1.0
ladder:bio:10k,2030,sq,0.163,0.0399,1.2538461538461538,1.0839082723446403
ladder:bio:10k,2030,p1,0.176,0.03895,1.353846153846154,1.0363236302751502
ladder:bio:10k,2030,p2a,0.111,0.03215,0.8538461538461538,0.8296298658351895
ladder:bio:10k,2030,p2b,0.085,0.0287,0.6538461538461539,0.7497245871129873
ladder:bio:10k,2030,p3a,0.082,0.0275,0.6307692307692307,0.7596991885890477
ladder:bio:10k,2030,p3b,0.06,0.0229,0.4615384615384615,0.6321919539717877
ladder:bio:10k,2030,p4,0.086,0.0292,0.6615384615384614,0.8065800819332379
ladder:bio:10k,2030,p5,0.037,0.01735,0.28461538461538466,0.49033516234160845
ladder:bio:10k,2030,eci_p10,0.082,0.019799999999999998,0.6307692307692307,0.5356832289134416
ladder:bio:10k,2030,eci_p25,0.104,0.02735,0.8,0.7533259586659684
ladder:bio:10k,2030,eci_p50,0.12,0.035,0.9230769230769231,0.9909591313469994
ladder:bio:10k,2030,eci_p75,0.164,0.0467,1.2615384615384617,1.280406185552069
ladder:bio:10k,2030,eci_p90,0.218,0.06505,1.676923076923077,1.7912832417498674
ladder:bio:10k,2050,unconditional,0.4,0.188,1.0,1.0
ladder:bio:10k,2050,sq,0.51,0.22974999999999998,1.275,1.1770533316101464
ladder:bio:10k,2050,p1,0.53,0.21550000000000002,1.325,1.1453873692796375
ladder:bio:10k,2050,p2a,0.365,0.167,0.9124999999999999,0.8594941295495616
ladder:bio:10k,2050,p2b,0.29,0.14300000000000002,0.7249999999999999,0.7376854981493767
ladder:bio:10k,2050,p3a,0.3,0.147,0.7499999999999999,0.7874216410046754
ladder:bio:10k,2050,p3b,0.22,0.1165,0.5499999999999999,0.6308958366087434
ladder:bio:10k,2050,p4,0.3,0.151,0.7499999999999999,0.8051893978002729
ladder:bio:10k,2050,p5,0.14,0.08524999999999999,0.3499999999999999,0.46609159969939895
ladder:bio:10k,2050,eci_p10,0.32,0.13065,0.7999999999999999,0.6963106238227913
ladder:bio:10k,2050,eci_p25,0.36,0.157,0.8999999999999999,0.8374357893586235
ladder:bio:10k,2050,eci_p50,0.39,0.1825,0.975,0.9925649526278798
ladder:bio:10k,2050,eci_p75,0.45,0.2135,1.125,1.168608127346429
ladder:bio:10k,2050,eci_p90,0.51,0.2605,1.275,1.421163056618605
ladder:bio:10k,2100,unconditional,0.57,0.38,1.0,1.0
ladder:bio:10k,2100,sq,0.67,0.41095000000000004,1.1754385964912282,1.1387288073563857
ladder:bio:10k,2100,p1,0.69,0.4174,1.2105263157894737,1.1159844288435414
ladder:bio:10k,2100,p2a,0.54,0.33,0.9473684210526317,0.9219790406912312
ladder:bio:10k,2100,p2b,0.455,0.28500000000000003,0.7982456140350879,0.8462370921421586
ladder:bio:10k,2100,p3a,0.48,0.305,0.8421052631578948,0.8631656533105015
ladder:bio:10k,2100,p3b,0.39,0.252,0.6842105263157895,0.7486251134176306
ladder:bio:10k,2100,p4,0.47,0.31,0.8245614035087719,0.8820555413475831
ladder:bio:10k,2100,p5,0.29,0.22,0.5087719298245614,0.6546536707079772
ladder:bio:10k,2100,eci_p10,0.5,0.27,0.8771929824561404,0.7342983992861071
ladder:bio:10k,2100,eci_p25,0.535,0.32,0.9385964912280703,0.8650732040420904
ladder:bio:10k,2100,eci_p50,0.57,0.37,1.0,0.9941495528004494
ladder:bio:10k,2100,eci_p75,0.62,0.43595,1.087719298245614,1.104933989376343
ladder:bio:10k,2100,eci_p90,0.675,0.4717,1.1842105263157896,1.2909944487358056
ladder:bio:100k,6mo,unconditional,0.006,0.0008600000000000001,1.0,1.0
ladder:bio:100k,6mo,sq,0.006,0.00083,1.0,1.0152409988344073
ladder:bio:100k,6mo,p1,0.0064,0.0008500000000000001,1.0666666666666667,1.0106574946185138
ladder:bio:100k,6mo,p2a,0.0051,0.000745,0.8500000000000005,0.8679060257684683
ladder:bio:100k,6mo,p2b,0.0042,0.0007000000000000001,0.7,0.8129388446970603
ladder:bio:100k,6mo,p3a,0.0037,0.00067,0.616666666666667,0.8173466556826148
ladder:bio:100k,6mo,p3b,0.0028,0.0006000000000000001,0.46666666666666695,0.7071067811865475
ladder:bio:100k,6mo,p4,0.0038,0.00068,0.6333333333333334,0.8366600265340751
ladder:bio:100k,6mo,p5,0.0017,0.0005,0.28333333333333344,0.5749396103553445
ladder:bio:100k,6mo,eci_p10,0.0034,0.0005600000000000001,0.5666666666666669,0.6261497361362467
ladder:bio:100k,6mo,eci_p25,0.0044,0.00068,0.7333333333333337,0.8084376466811946
ladder:bio:100k,6mo,eci_p50,0.0054,0.00079,0.9000000000000004,0.9874208829065747
ladder:bio:100k,6mo,eci_p75,0.0079,0.00098,1.316666666666667,1.1535659000309801
ladder:bio:100k,6mo,eci_p90,0.0115,0.00126,1.9166666666666674,1.480305491385507
ladder:bio:100k,12mo,unconditional,0.014,0.00215,1.0,1.0
ladder:bio:100k,12mo,sq,0.0148,0.0020800000000000003,1.0571428571428572,1.0366934616044097
ladder:bio:100k,12mo,p1,0.016,0.00213,1.142857142857143,1.0165300454651274
ladder:bio:100k,12mo,p2a,0.012,0.00186,0.8571428571428573,0.8763560920082651
ladder:bio:100k,12mo,p2b,0.0094,0.00175,0.6714285714285717,0.8014479649856942
ladder:bio:100k,12mo,p3a,0.0085,0.00167,0.6071428571428575,0.814137895457835
ladder:bio:100k,12mo,p3b,0.0063,0.0015,0.4500000000000001,0.6914866926802323
ladder:bio:100k,12mo,p4,0.0088,0.0017000000000000001,0.6285714285714291,0.840329605663067
ladder:bio:100k,12mo,p5,0.0038,0.00125,0.2714285714285715,0.5703799902988649
ladder:bio:100k,12mo,eci_p10,0.0077,0.0014,0.5500000000000004,0.6136899743481106
ladder:bio:100k,12mo,eci_p25,0.0102,0.0017000000000000001,0.7285714285714292,0.7957579840823271
ladder:bio:100k,12mo,eci_p50,0.0125,0.00198,0.8928571428571436,0.9899494936611665
ladder:bio:100k,12mo,eci_p75,0.018,0.00245,1.2857142857142863,1.179618582423997
ladder:bio:100k,12mo,eci_p90,0.027,0.00315,1.928571428571429,1.5424430086011638
ladder:bio:100k,2028,unconditional,0.043,0.0095,1.0,1.0
ladder:bio:100k,2028,sq,0.051,0.009999999999999998,1.1860465116279069,1.0770329614269005
ladder:bio:100k,2028,p1,0.055,0.0097,1.2790697674418607,1.0246950765959595
ladder:bio:100k,2028,p2a,0.036,0.00865,0.8372093023255813,0.8589399151150086
ladder:bio:100k,2028,p2b,0.027,0.00805,0.627906976744186,0.7810806338155737
ladder:bio:100k,2028,p3a,0.025,0.0076,0.5813953488372094,0.7848566748139433
ladder:bio:100k,2028,p3b,0.018,0.0066,0.41860465116279083,0.6604846705261218
ladder:bio:100k,2028,p4,0.026,0.0079,0.6046511627906977,0.8221921916437784
ladder:bio:100k,2028,p5,0.011,0.0052499999999999995,0.25581395348837227,0.5272570530585625
ladder:bio:100k,2028,eci_p10,0.024,0.00585,0.558139534883721,0.5649778756730213
ladder:bio:100k,2028,eci_p25,0.032,0.00785,0.7441860465116282,0.769935062196806
ladder:bio:100k,2028,eci_p50,0.039,0.0094,0.9069767441860468,0.9888264649460886
ladder:bio:100k,2028,eci_p75,0.056,0.0119,1.3023255813953494,1.2680693987317884
ladder:bio:100k,2028,eci_p90,0.076,0.0155,1.7674418604651163,1.7245037093257467
ladder:bio:100k,2030,unconditional,0.085,0.022,1.0,1.0
ladder:bio:100k,2030,sq,0.109,0.024149999999999998,1.2823529411764705,1.089106902996141
ladder:bio:100k,2030,p1,0.118,0.022699999999999998,1.3882352941176472,1.0352116488403407
ladder:bio:100k,2030,p2a,0.073,0.01985,0.8588235294117648,0.8352245207128439
ladder:bio:100k,2030,p2b,0.055,0.018099999999999998,0.6470588235294118,0.7478665307567167
ladder:bio:100k,2030,p3a,0.053,0.01795,0.6235294117647058,0.7624656360478459
ladder:bio:100k,2030,p3b,0.038,0.0153,0.44705882352941184,0.6332334604114154
ladder:bio:100k,2030,p4,0.055,0.01865,0.6470588235294118,0.8040665873689053
ladder:bio:100k,2030,p5,0.023,0.011550000000000001,0.2705882352941176,0.49152822909778027
ladder:bio:100k,2030,eci_p10,0.052,0.01334,0.6117647058823529,0.5375529840883978
ladder:bio:100k,2030,eci_p25,0.066,0.018349999999999998,0.776470588235294,0.7532386215885586
ladder:bio:100k,2030,eci_p50,0.078,0.02175,0.9176470588235296,0.9899494936611665
ladder:bio:100k,2030,eci_p75,0.109,0.028,1.2823529411764705,1.2820706935102664
ladder:bio:100k,2030,eci_p90,0.148,0.0368,1.741176470588235,1.7924326055137823
ladder:bio:100k,2050,unconditional,0.3,0.1325,1.0,1.0
ladder:bio:100k,2050,sq,0.4,0.14805000000000001,1.3333333333333337,1.179875104897927
ladder:bio:100k,2050,p1,0.42,0.1381,1.4000000000000001,1.1429417261932842
ladder:bio:100k,2050,p2a,0.272,0.1164,0.9066666666666668,0.8514939910573196
ladder:bio:100k,2050,p2b,0.21,0.1019,0.7000000000000001,0.7258724104844604
ladder:bio:100k,2050,p3a,0.22,0.1072,0.7333333333333334,0.7837957894751651
ladder:bio:100k,2050,p3b,0.158,0.0864,0.5266666666666668,0.6243191780573663
ladder:bio:100k,2050,p4,0.22,0.1099,0.7333333333333334,0.7968442660355445
ladder:bio:100k,2050,p5,0.095,0.0624,0.31666666666666676,0.4615762467663899
ladder:bio:100k,2050,eci_p10,0.235,0.0993,0.7833333333333334,0.685449684397965
ladder:bio:100k,2050,eci_p25,0.268,0.11865,0.8933333333333335,0.8366600265340756
ladder:bio:100k,2050,eci_p50,0.29,0.1311,0.9666666666666667,0.9917305136803575
ladder:bio:100k,2050,eci_p75,0.34,0.15345,1.1333333333333337,1.1834697373380723
ladder:bio:100k,2050,eci_p90,0.4,0.18265,1.3333333333333337,1.4509525002200232
ladder:bio:100k,2100,unconditional,0.46,0.255,1.0,1.0
ladder:bio:100k,2100,sq,0.56,0.2751,1.2173913043478262,1.1396057645963795
ladder:bio:100k,2100,p1,0.58,0.28205,1.2608695652173911,1.1194341570991126
ladder:bio:100k,2100,p2a,0.433,0.2249,0.9413043478260869,0.9157623543557426
ladder:bio:100k,2100,p2b,0.355,0.2096,0.7717391304347825,0.8407128103916642
ladder:bio:100k,2100,p3a,0.38,0.2137,0.826086956521739,0.8575187145856711
ladder:bio:100k,2100,p3b,0.3,0.19615,0.6521739130434782,0.7408590827216252
ladder:bio:100k,2100,p4,0.37,0.2177,0.8043478260869564,0.8783100656536799
ladder:bio:100k,2100,p5,0.215,0.1745,0.467391304347826,0.6457883604682658
ladder:bio:100k,2100,eci_p10,0.395,0.20600000000000002,0.858695652173913,0.7247849910201094
ladder:bio:100k,2100,eci_p25,0.427,0.2319,0.9282608695652173,0.8601451180237847
ladder:bio:100k,2100,eci_p50,0.46,0.25295,1.0,0.9929058711506934
ladder:bio:100k,2100,eci_p75,0.51,0.30510000000000004,1.1086956521739129,1.1138229229816554
ladder:bio:100k,2100,eci_p90,0.56,0.365,1.2173913043478262,1.3174175391390073
ladder:bio:1M,6mo,unconditional,0.003,0.00043000000000000004,1.0,1.0
ladder:bio:1M,6mo,sq,0.003,0.000415,1.0,1.0166120203892928
ladder:bio:1M,6mo,p1,0.0032,0.00042500000000000003,1.0666666666666675,1.0099504938362078
ladder:bio:1M,6mo,p2a,0.00255,0.00037,0.8500000000000005,0.8717797887081341
ladder:bio:1M,6mo,p2b,0.0021,0.00035000000000000005,0.7,0.8129388446970603
ladder:bio:1M,6mo,p3a,0.00185,0.000335,0.616666666666667,0.812843334052932
ladder:bio:1M,6mo,p3b,0.0014,0.00030000000000000003,0.46666666666666695,0.7081162132224985
ladder:bio:1M,6mo,p4,0.0019,0.00034,0.6333333333333334,0.840917865872082
ladder:bio:1M,6mo,p5,0.00085,0.00025,0.28333333333333344,0.5830951894845302
ladder:bio:1M,6mo,eci_p10,0.00165,0.00028000000000000003,0.5500000000000004,0.6338093449250223
ladder:bio:1M,6mo,eci_p25,0.00215,0.00034,0.7166666666666671,0.8039189724628435
ladder:bio:1M,6mo,eci_p50,0.00265,0.000395,0.8833333333333333,0.9874208829065747
ladder:bio:1M,6mo,eci_p75,0.004,0.00049,1.3333333333333344,1.1549891774384722
ladder:bio:1M,6mo,eci_p90,0.006,0.00063,2.0,1.480305491385507
ladder:bio:1M,12mo,unconditional,0.007,0.001075,1.0,1.0
ladder:bio:1M,12mo,sq,0.0074,0.0010400000000000001,1.0571428571428572,1.035116740598212
ladder:bio:1M,12mo,p1,0.008,0.001065,1.142857142857142,1.016530045465127
ladder:bio:1M,12mo,p2a,0.006,0.00093,0.8571428571428567,0.8763560920082651
ladder:bio:1M,12mo,p2b,0.0047,0.000875,0.671428571428571,0.802893318666571
ladder:bio:1M,12mo,p3a,0.00425,0.000835,0.607142857142857,0.8109253973085316
ladder:bio:1M,12mo,p3b,0.00315,0.00075,0.44999999999999973,0.6966586921393667
ladder:bio:1M,12mo,p4,0.0044,0.0008500000000000001,0.6285714285714286,0.8485281374238565
ladder:bio:1M,12mo,p5,0.0019,0.000625,0.2714285714285713,0.5703799902988651
ladder:bio:1M,12mo,eci_p10,0.0037,0.0007,0.5285714285714286,0.6170899448216605
ladder:bio:1M,12mo,eci_p25,0.005,0.0008500000000000001,0.7142857142857143,0.7989993742175266
ladder:bio:1M,12mo,eci_p50,0.0062,0.00099,0.8857142857142855,0.9899494936611665
ladder:bio:1M,12mo,eci_p75,0.0095,0.001225,1.3571428571428565,1.1812422839254153
ladder:bio:1M,12mo,eci_p90,0.014,0.001575,1.9999999999999984,1.5424430086011631
ladder:bio:1M,2028,unconditional,0.024,0.00475,1.0,1.0
ladder:bio:1M,2028,sq,0.028,0.0051400000000000005,1.166666666666667,1.0744977685158095
ladder:bio:1M,2028,p1,0.031,0.00488,1.2916666666666665,1.0256705123966467
ladder:bio:1M,2028,p2a,0.02,0.004435,0.8333333333333335,0.85374989832438
ladder:bio:1M,2028,p2b,0.015,0.004240000000000001,0.6249999999999999,0.7806351928704122
ladder:bio:1M,2028,p3a,0.014,0.00406,0.5833333333333331,0.778758400574046
ladder:bio:1M,2028,p3b,0.01,0.0036,0.4166666666666669,0.6522687678055304
ladder:bio:1M,2028,p4,0.0145,0.004205,0.6041666666666666,0.8231498998212644
ladder:bio:1M,2028,p5,0.0058,0.0028,0.24166666666666664,0.5268775948927795
ladder:bio:1M,2028,eci_p10,0.013,0.003175,0.5416666666666666,0.5575922263707508
ladder:bio:1M,2028,eci_p25,0.0175,0.00395,0.7291666666666671,0.7625316684928863
ladder:bio:1M,2028,eci_p50,0.0215,0.0047,0.8958333333333335,0.9888264649460886
ladder:bio:1M,2028,eci_p75,0.032,0.00605,1.3333333333333337,1.2680693987317884
ladder:bio:1M,2028,eci_p90,0.045,0.008,1.8750000000000004,1.7245037093257467
ladder:bio:1M,2030,unconditional,0.05,0.0115,1.0,1.0
ladder:bio:1M,2030,sq,0.065,0.012650000000000002,1.2999999999999998,1.0917082591411145
ladder:bio:1M,2030,p1,0.071,0.01185,1.4199999999999995,1.0335152858830126
ladder:bio:1M,2030,p2a,0.042,0.01037,0.8399999999999997,0.8403868156985804
ladder:bio:1M,2030,p2b,0.032,0.00944,0.64,0.746003846592251
ladder:bio:1M,2030,p3a,0.031,0.00936,0.6199999999999998,0.7582875444051549
ladder:bio:1M,2030,p3b,0.022,0.00834,0.43999999999999995,0.6377544740970219
ladder:bio:1M,2030,p4,0.032,0.00975,0.64,0.801890794406474
ladder:bio:1M,2030,p5,0.013,0.00672,0.2599999999999999,0.4937104414532873
ladder:bio:1M,2030,eci_p10,0.029,0.007949999999999999,0.5799999999999998,0.5417363388859613
ladder:bio:1M,2030,eci_p25,0.038,0.009625,0.76,0.75249584716462
ladder:bio:1M,2030,eci_p50,0.0455,0.011349999999999999,0.9099999999999997,0.9883941910609739
ladder:bio:1M,2030,eci_p75,0.065,0.0147,1.2999999999999998,1.286856635371633
ladder:bio:1M,2030,eci_p90,0.091,0.0193,1.8199999999999996,1.7912832417498665
ladder:bio:1M,2050,unconditional,0.2,0.0775,1.0,1.0
ladder:bio:1M,2050,sq,0.28,0.0872,1.4000000000000001,1.1825572114876974
ladder:bio:1M,2050,p1,0.3,0.08095,1.4999999999999998,1.1499520035156292
ladder:bio:1M,2050,p2a,0.18,0.0674,0.9,0.8459989868281672
ladder:bio:1M,2050,p2b,0.135,0.0586,0.6749999999999999,0.7181324987175317
ladder:bio:1M,2050,p3a,0.145,0.0619,0.725,0.779743547584717
ladder:bio:1M,2050,p3b,0.1,0.052199999999999996,0.5000000000000001,0.6200125679497025
ladder:bio:1M,2050,p4,0.143,0.0635,0.7149999999999999,0.7846018098373211
ladder:bio:1M,2050,p5,0.058,0.04095,0.29,0.4663202177201256
ladder:bio:1M,2050,eci_p10,0.151,0.06095,0.7549999999999999,0.6761234037828133
ladder:bio:1M,2050,eci_p25,0.176,0.06935,0.88,0.828078671210825
ladder:bio:1M,2050,eci_p50,0.193,0.0766,0.965,0.9909591313469994
ladder:bio:1M,2050,eci_p75,0.233,0.0906,1.165,1.1964698073917284
ladder:bio:1M,2050,eci_p90,0.28,0.10905000000000001,1.4000000000000001,1.474898191511765
ladder:bio:1M,2100,unconditional,0.34,0.165,1.0,1.0
ladder:bio:1M,2100,sq,0.43,0.17880000000000001,1.264705882352941,1.1428571428571428
ladder:bio:1M,2100,p1,0.45,0.18155,1.3235294117647056,1.1224618634593493
ladder:bio:1M,2100,p2a,0.318,0.14415,0.9352941176470587,0.9110433579144299
ladder:bio:1M,2100,p2b,0.253,0.1335,0.7441176470588233,0.8333583956131042
ladder:bio:1M,2100,p3a,0.275,0.13655,0.8088235294117647,0.8535639569308374
